,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
15,41.96565188737793,49.4746172058727,52,1.45737259043662,49.40001645169733,53.5311880734902,0,0.9479166666666669,3309.100419521332
16,42.797851735030754,49.8853940601477,55,1.71873993935026,49.40001663716004,53.5311881855903,0,1.0494791666666667,4129.101928472519
17,43.372481089935626,50.1766462750625,0,1.25161785502519,49.400016670456594,53.5311882057160,0,0.8750000000000001,967.9150998592377
18,42.48854269579815,49.7316500520910,0,1.75891726861082,49.40001675612677,53.5311882574979,0,1.0234375000000002,2347.1957037448883
19,42.709321285989155,49.8412718648109,57,1.39326109333899,49.4000166955458,53.5311882208807,0,0.8671875000000001,5773.951996564865
20,43.32338631490146,50.1516482034458,54,1.46656392149509,49.40001664152728,53.5311881882301,0,0.9687500000000001,3445.66392660141
21,42.511295853817096,49.7429200205362,56,1.47900406694106,49.40001662670008,53.5311881792680,0,0.9479166666666669,5953.068820714951
22,42.98717011900374,49.9813748558695,0,1.59101873858680,49.40001658626702,53.5311881548288,56,1.0234375000000002,5992.367363452911
23,43.03969722953414,50.0078611889651,0,1.22759707730523,49.40001655432784,53.5311881355237,0,0.8671875000000001,982.7717478275299
24,42.06694885390936,49.5240015544180,57,1.42528843326164,49.40001658017988,53.5311881511496,0,0.9192708333333335,4393.985601186752
25,43.06630257513434,50.0212980572569,0,1.48264242360702,49.400016525352314,53.5311881180098,53,1.0052083333333335,4572.553311347961
26,42.97547248751109,49.9754906533453,0,1.41337926712504,49.40001665528144,53.5311881965436,55,0.9687500000000001,5205.85574889183
27,42.54247274484176,49.7583727345485,0,1.43417370976915,49.4000165698408,53.5311881449002,53,0.9505208333333335,4837.853587388992
28,42.43323997188426,49.7042845040704,54,1.65190830391043,49.40001665266254,53.5311881949606,0,1.0390625000000002,5986.27424621582
29,43.044217788800914,50.0101435696535,0,1.40235997757395,49.40001660873812,53.5311881684111,0,1.0494791666666667,1619.0795223712921
30,43.53968369280522,50.2620353224245,53,1.43376681097254,49.40001666089484,53.5311881999365,53,1.0468750000000002,7163.582858085632
31,42.66422938068239,49.8188346524685,0,1.34019163803364,49.400016604197525,53.5311881656666,0,0.8750000000000001,1398.5498008728027
32,42.79524580486176,49.8840939823485,57,1.58379079655396,49.400016715376594,53.5311882328672,0,1.0729166666666667,7283.305181026459
33,42.43448596640955,49.7049006440608,56,1.64338674940672,49.40001656696613,53.5311881431627,54,1.0546875000000002,7486.692403554916
34,42.878108595964115,49.9265883075632,0,1.24771626846484,49.400016590620965,53.5311881574605,52,0.8671875000000001,4290.959669113159
35,43.12991001807213,50.0534628652965,0,1.45307594068674,49.40001656272265,53.5311881405978,0,0.9375000000000001,1356.5821578502655
36,42.4482010082948,49.7116839596023,0,1.58301713405228,49.400016602957024,53.5311881649169,0,1.0651041666666667,1861.962411403656
37,42.832321526905794,49.9036368628498,0,1.38280644667762,49.40001651273358,53.5311881103827,56,0.8802083333333335,6148.728462457657
38,42.729773041551994,49.8514564405831,57,1.55681184977931,49.40001668939142,53.5311882171608,56,1.0156250000000002,7880.327895402908
39,43.826284720085155,50.4093043547441,0,1.54812290797872,49.40001662538205,53.5311881784714,57,1.0546875000000002,6576.5773804187775
40,42.66489423830088,49.8191653006134,58,1.69118477266636,49.40001646525019,53.5311880816820,58,1.1666666666666667,8629.609558820724
41,42.823400901041836,49.8991686705809,52,1.46383383117308,49.40001675369937,53.5311882560308,47,0.9765625000000001,2484.6066389083862
42,43.51252544036483,50.2481392701846,53,1.36413516223729,49.400016618684006,53.5311881744228,52,1.0026041666666667,6514.224760055542
43,42.298848140618354,49.6379420572072,0,1.74828563785721,49.40001674801283,53.5311882525937,60,1.1640625000000002,9062.50865316391
44,43.14448651023255,50.0608418543265,54,1.34205914157695,49.40001657958133,53.5311881507877,0,0.9322916666666669,3076.206607580185
45,42.474049980677826,49.7244749326943,0,1.59361237674648,49.400016734349,53.5311882443348,57,1.0781250000000002,3505.454914331436
46,42.533694343870025,49.7540205438501,60,1.72827963577538,49.40001656503965,53.5311881419982,0,1.1718750000000002,9552.139364242554
47,42.726130218969864,49.8496420210123,57,1.59307115195470,49.40001667489407,53.5311882083981,54,1.0781250000000002,6809.230930328369
48,42.794362728072024,49.8836534404744,0,1.67595247640583,49.40001659959794,53.5311881628865,57,1.0156250000000002,4183.251783847809
49,42.80826994619075,49.8905924190707,59,1.63505098507522,49.400016676370136,53.5311882092903,0,1.0156250000000002,7573.05720949173
